us_arty_2,3,,Voiceovers/US/Artillery/artillery_ar1_02c_t1.wav,1,1,,,,,,auto,streamed
us_arty_3,1,,Voiceovers/US/Artillery/artillery_ar1_03a_t1.wav,1,1,,,,,,auto,streamed
us_arty_3,2,,Voiceovers/US/Artillery/artillery_ar1_03b_t1.wav,1,1,,,,,,auto,streamed
us_arty_3,3,,Voiceovers/US/Artillery/artillery_ar1_03c_t1.wav,1,1,,,,,,auto,streamed
us_arty_4,1,,Voiceovers/US/Artillery/artillery_ar1_04a_t1.wav,1,1,,,,,,auto,streamed
us_arty_4,2,,Voiceovers/US/Artillery/artillery_ar1_04b_t1.wav,1,1,,,,,,auto,streamed
us_arty_4,3,,Voiceovers/US/Artillery/artillery_ar1_04c_t1.wav,1,1,,,,,,auto,streamed
us_arty_5,1,,Voiceovers/US/Artillery/artillery_ar1_05a_t1.wav,1,1,,,,,,auto,streamed
us_arty_5,2,,Voiceovers/US/Artillery/artillery_ar1_05b_t1.wav,1,1,,,,,,auto,streamed
us_arty_5,3,,Voiceovers/US/Artillery/artillery_ar1_05c_t1.wav,1,1,,,,,,auto,streamed
us_arty_6,1,,Voiceovers/US/Artillery/artillery_ar1_06a_t1.wav,1,1,,,,,,auto,streamed
us_arty_6,2,,Voiceovers/US/Artillery/artillery_ar1_06b_t1.wav,1,1,,,,,,auto,streamed
us_arty_6,3,,Voiceovers/US/Artillery/artillery_ar1_06c_t1.wav,1,1,,,,,,auto,streamed
us_arty_7,1,,Voiceovers/US/Artillery/artillery_ar1_07a_t1.wav,1,1,,,,,,auto,streamed
us_arty_7,2,,Voiceovers/US/Artillery/artillery_ar1_07b_t1.wav,1,1,,,,,,auto,streamed
us_arty_7,3,,Voiceovers/US/Artillery/artillery_ar1_07c_t1.wav,1,1,,,,,,auto,streamed
us_arty_8,1,,Voiceovers/US/Artillery/artillery_ar1_08a_t2.wav,1,1,,,,,,auto,streamed
us_arty_8,2,,Voiceovers/US/Artillery/artillery_ar1_08b_t2.wav,1,1,,,,,,auto,streamed
us_arty_8,3,,Voiceovers/US/Artillery/artillery_ar1_08c_t2.wav,1,1,,,,,,auto,streamed
us_arty_9,1,,Voiceovers/US/Artillery/artillery_ar1_09a_t1.wav,1,1,,,,,,auto,streamed
us_arty_9,2,,Voiceovers/US/Artillery/artillery_ar1_09b_t1.wav,1,1,,,,,,auto,streamed
us_arty_9,3,,Voiceovers/US/Artillery/artillery_ar1_09c_t1.wav,1,1,,,,,,auto,streamed

#Britsh artillery calls
uk_arty_novalid,1,,Voiceovers/UK/Artillery/artillery_ba1_01_t1.wav,1,1,,,,,,auto,streamed
uk_arty_novalid,2,,Voiceovers/UK/Artillery/artillery_ba1_02_t1.wav,1,1,,,,,,auto,streamed
uk_arty_novalid,3,,Voiceovers/UK/Artillery/artillery_ba1_03_t1.wav,1,1,,,,,,auto,streamed
uk_arty_ready,,,Voiceovers/UK/Artillery/artillery_ba1_04_t1.wav,1,1,,,,,,auto,streamed
uk_arty_tooclose,,,Voiceovers/UK/Artillery/artillery_ba1_05_t1.wav,1,1,,,,,,auto,streamed
uk_arty_frndly,1,,Voiceovers/UK/Artillery/artillery_ba1_06_t1.wav,1,1,,,,,,auto,streamed
uk_arty_frndly,2,,Voiceovers/UK/Artillery/artillery_ba1_07_t1.wav,1,1,,,,,,auto,streamed
uk_arty_notready,,,Voiceovers/UK/Artillery/artillery_ba1_08_t1.wav,1,1,,,,,,auto,streamed
uk_arty_batteryunavail,,,Voiceovers/UK/Artillery/artillery_ba1_09_t1.wav,1,1,,,,,,auto,streamed
uk_arty_reload,1,,Voiceovers/UK/Artillery/artillery_ba1_10_t1.wav,1,1,,,,,,auto,streamed
uk_arty_reload,2,,Voiceovers/UK/Artillery/artillery_ba1_11_t1.wav,1,1,,,,,,auto,streamed
uk_arty_nofireavail,,,Voiceovers/UK/Artillery/artillery_ba1_12_t1.wav,1,1,,,,,,auto,streamed
uk_arty_shot,1,,Voiceovers/UK/Artillery/artillery_ba1_13_t1.wav,1,1,,,,,,auto,streamed
uk_arty_shot,2,,Voiceovers/UK/Artillery/artillery_ba1_14_t1.wav,1,1,,,,,,auto,streamed
uk_arty_firemission,,,Voiceovers/UK/Artillery/artillery_mcg_sc01_05a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_pointfuse,,,Voiceovers/UK/Artillery/artillery_mcg_sc01_05b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_0,1,,Voiceovers/UK/Artillery/artillery_mcg_00a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_0,2,,Voiceovers/UK/Artillery/artillery_mcg_00b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_0,3,,Voiceovers/UK/Artillery/artillery_mcg_00c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_1,1,,Voiceovers/UK/Artillery/artillery_mcg_01a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_1,2,,Voiceovers/UK/Artillery/artillery_mcg_01b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_1,3,,Voiceovers/UK/Artillery/artillery_mcg_01c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_2,1,,Voiceovers/UK/Artillery/artillery_mcg_02a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_2,2,,Voiceovers/UK/Artillery/artillery_mcg_02b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_2,3,,Voiceovers/UK/Artillery/artillery_mcg_02c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_3,1,,Voiceovers/UK/Artillery/artillery_mcg_03a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_3,2,,Voiceovers/UK/Artillery/artillery_mcg_03b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_3,3,,Voiceovers/UK/Artillery/artillery_mcg_03c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_4,1,,Voiceovers/UK/Artillery/artillery_mcg_04a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_4,2,,Voiceovers/UK/Artillery/artillery_mcg_04b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_4,3,,Voiceovers/UK/Artillery/artillery_mcg_04c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_5,1,,Voiceovers/UK/Artillery/artillery_mcg_05a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_5,2,,Voiceovers/UK/Artillery/artillery_mcg_05b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_5,3,,Voiceovers/UK/Artillery/artillery_mcg_05c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_6,1,,Voiceovers/UK/Artillery/artillery_mcg_06a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_6,2,,Voiceovers/UK/Artillery/artillery_mcg_06b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_6,3,,Voiceovers/UK/Artillery/artillery_mcg_06c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_7,1,,Voiceovers/UK/Artillery/artillery_mcg_07a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_7,2,,Voiceovers/UK/Artillery/artillery_mcg_07b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_7,3,,Voiceovers/UK/Artillery/artillery_mcg_07c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_8,1,,Voiceovers/UK/Artillery/artillery_mcg_08a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_8,2,,Voiceovers/UK/Artillery/artillery_mcg_08b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_8,3,,Voiceovers/UK/Artillery/artillery_mcg_08c_t1.wav,1,1,,,,,,auto,streamed
uk_arty_9,1,,Voiceovers/UK/Artillery/artillery_mcg_09a_t1.wav,1,1,,,,,,auto,streamed
uk_arty_9,2,,Voiceovers/UK/Artillery/artillery_mcg_09b_t1.wav,1,1,,,,,,auto,streamed
uk_arty_9,3,,Voiceovers/UK/Artillery/artillery_mcg_09c_t1.wav,1,1,,,,,,auto,streamed

#Russian artillery calls
ru_arty_ready,,,custom/ru_arty_gtg.mp3,1,1,,,,,,auto,streamed
ru_arty_novalid,,,custom/ru_we_need_target.mp3,1,1,,,,,,auto,streamed
ru_arty_reload,,,custom/ru_noarty.mp3,1,1,,,,,,auto,streamed
ru_arty_frndly,,,custom/frnd_crzy.mp3,1,1,,,,,,auto,streamed
ru_arty_tooclose,,,custom/frnd_crzy.mp3,1,1,,,,,,auto,streamed
ru_arty_shot,,,custom/ru_firering.mp3,1,1,,,,,,auto,streamed
ru_arty_firemission,,,custom/fire_mission_target.mp3,1,1,,,,,,auto,streamed
ru_arty_pointfuse,,,custom/ru_over.mp3,1,1,,,,,,auto,streamed

ru_arty_0,,,custom/ru_7.mp3,1,1,,,,,,auto,streamed
ru_arty_1,,,custom/ru_8.mp3,1,1,,,,,,auto,streamed
ru_arty_2,,,custom/ru_9.mp3,1,1,,,,,,auto,streamed
ru_arty_3,,,custom/ru_3.mp3,1,1,,,,,,auto,streamed
ru_arty_4,,,custom/ru_4.mp3,1,1,,,,,,auto,streamed
ru_arty_5,,,custom/ru_5.mp3,1,1,,,,,,auto,streamed
ru_arty_6,,,custom/ru_6.mp3,1,1,,,,,,auto,streamed
ru_arty_7,,,custom/ru_7.mp3,1,1,,,,,,auto,streamed
ru_arty_8,,,custom/ru_8.mp3,1,1,,,,,,auto,streamed
ru_arty_9,,,custom/ru_9.mp3,1,1,,,,,,auto,streamed

#German artillery calls
ge_arty_ready,,,custom/ge_arty_gtg.mp3,1,1,,,,,,auto,streamed
ge_arty_novalid,,,custom/GE_negitive.mp3,1,1,,,,,,auto,streamed
ge_arty_reload,,,custom/ge_noarty.mp3,1,1,,,,,,auto,streamed
ge_arty_frndly,,,custom/GE_crazy.mp3,1,1,,,,,,auto,streamed
ge_arty_tooclose,,,custom/GE_no.mp3,1,1,,,,,,auto,streamed
ge_arty_shot,,,custom/ge_fire_mission.mp3,1,1,,,,,,auto,streamed
ge_arty_firemission,,,custom/ge_need_arty_support.mp3,1,1,,,,,,auto,streamed
#ge_arty_pointfuse,,,custom/ru_over.mp3,1,1,,,,,,auto,streamed

ge_arty_0,,,custom/ru_7.mp3,1,1,,,,,,auto,streamed
ge_arty_1,,,custom/ru_8.mp3,1,1,,,,,,auto,streamed
ge_arty_2,,,custom/ru_9.mp3,1,1,,,,,,auto,streamed
ge_arty_3,,,custom/ru_3.mp3,1,1,,,,,,auto,streamed
ge_arty_4,,,custom/ru_4.mp3,1,1,,,,,,auto,streamed
ge_arty_5,,,custom/ru_5.mp3,1,1,,,,,,auto,streamed
ge_arty_6,,,custom/ru_6.mp3,1,1,,,,,,auto,streamed
ge_arty_7,,,custom/ru_7.mp3,1,1,,,,,,auto,streamed
ge_arty_8,,,custom/ru_8.mp3,1,1,,,,,,auto,streamed
ge_arty_9,,,custom/ru_9.mp3,1,1,,,,,,auto,streamed

#American airstrike calls
us_airstk_ready,,,Voiceovers/US/Artillery/artillery_ar1_sc01_01_t3_R.wav,1,1,,,,,,auto,streamed
us_airstk_novalid,1,,Voiceovers/US/Artillery/artillery_ar1_sc01_02_t2_R.wav,1,1,,,,,,auto,streamed
us_airstk_novalid,2,,Voiceovers/US/Artillery/artillery_ar1_sc01_03_t2_R.wav,1,1,,,,,,auto,streamed
us_airstk_notready,1,,Voiceovers/US/Artillery/artillery_ar1_sc01_04_t2_R.wav,1,1,,,,,,auto,streamed
us_airstk_notready,2,,Voiceovers/US/Artillery/artillery_ar1_sc01_08_t2_R.wav,1,1,,,,,,auto,streamed
us_airstk_magblow,,,Voiceovers/US/Artillery/artillery_ar1_sc01_05_t2_R.wav,1,1,,,,,,auto,streamed
us_airstk_frndly,,,Voiceovers/US/Artillery/artillery_ar1_sc01_06_t4_R.wav,1,1,,,,,,auto,streamed
us_airstk_tooclose,,,Voiceovers/US/Artillery/artillery_ar1_sc01_07_t1_R.wav,1,1,,,,,,auto,streamed
us_airstk_unavalible,,,Voiceovers/US/Artillery/artillery_ar1_sc01_09_t2_R.wav,1,1,,,,,,auto,streamed
us_airstk_reload,,,Voiceovers/US/Artillery/artillery_ar1_sc01_12_t2_R.wav,1,1,,,,,,auto,streamed
us_airstk_ontheway,,,Voiceovers/US/Artillery/artillery_ar1_sc01_14_t4_R.wav,1,1,,,,,,auto,streamed
us_airstk_firemission,,,Voiceovers/US/Artillery/artillery_ar1_sc01_05_t4.wav,1,1,,,,,,auto,streamed
us_airstk_pointfuse,,,Voiceovers/US/400Artillery/hill400artillery_bra_sc05_03_t2.wav,1,1,,,,,,auto,streamed
us_airstk_0,1,,Voiceovers/US/Artillery/artillery_ar1_00a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_0,2,,Voiceovers/US/Artillery/artillery_ar1_00b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_0,3,,Voiceovers/US/Artillery/artillery_ar1_00c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_1,1,,Voiceovers/US/Artillery/artillery_ar1_01a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_1,2,,Voiceovers/US/Artillery/artillery_ar1_01b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_1,3,,Voiceovers/US/Artillery/artillery_ar1_01c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_2,1,,Voiceovers/US/Artillery/artillery_ar1_02a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_2,2,,Voiceovers/US/Artillery/artillery_ar1_02b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_2,3,,Voiceovers/US/Artillery/artillery_ar1_02c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_3,1,,Voiceovers/US/Artillery/artillery_ar1_03a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_3,2,,Voiceovers/US/Artillery/artillery_ar1_03b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_3,3,,Voiceovers/US/Artillery/artillery_ar1_03c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_4,1,,Voiceovers/US/Artillery/artillery_ar1_04a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_4,2,,Voiceovers/US/Artillery/artillery_ar1_04b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_4,3,,Voiceovers/US/Artillery/artillery_ar1_04c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_5,1,,Voiceovers/US/Artillery/artillery_ar1_05a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_5,2,,Voiceovers/US/Artillery/artillery_ar1_05b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_5,3,,Voiceovers/US/Artillery/artillery_ar1_05c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_6,1,,Voiceovers/US/Artillery/artillery_ar1_06a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_6,2,,Voiceovers/US/Artillery/artillery_ar1_06b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_6,3,,Voiceovers/US/Artillery/artillery_ar1_06c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_7,1,,Voiceovers/US/Artillery/artillery_ar1_07a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_7,2,,Voiceovers/US/Artillery/artillery_ar1_07b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_7,3,,Voiceovers/US/Artillery/artillery_ar1_07c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_8,1,,Voiceovers/US/Artillery/artillery_ar1_08a_t2.wav,1,1,,,,,,auto,streamed
us_airstk_8,2,,Voiceovers/US/Artillery/artillery_ar1_08b_t2.wav,1,1,,,,,,auto,streamed
us_airstk_8,3,,Voiceovers/US/Artillery/artillery_ar1_08c_t2.wav,1,1,,,,,,auto,streamed
us_airstk_9,1,,Voiceovers/US/Artillery/artillery_ar1_09a_t1.wav,1,1,,,,,,auto,streamed
us_airstk_9,2,,Voiceovers/US/Artillery/artillery_ar1_09b_t1.wav,1,1,,,,,,auto,streamed
us_airstk_9,3,,Voiceovers/US/Artillery/artillery_ar1_09c_t1.wav,1,1,,,,,,auto,streamed
us_airstk_crsh_1,,,custom/uk_airstk_crsh_1.mp3,1,1,,,,,,auto,streamed
us_airstk_crsh_2,,,custom/uk_airstk_crsh_2.mp3,1,1,,,,,,auto,streamed

#American bomber crash voices
us_airstk_vbc,,,custom/uk_airstk_vbc_1.mp3,1,1,,,,,,auto,streamed
us_airstk_vfc,,,custom/uk_airstk_vbc_2.mp3,1,1,,,,,,auto,streamed

#American bomber voices
us_flack_hang_on,,,custom/uk_flack_hang_on.mp3,1,1,,,,,,auto,streamed
us_fire_away,1,,custom/uk_fire_away02.mp3,1,1,,,,,,auto,streamed
us_fire_away,2,,custom/uk_fire_away03.mp3,1,1,,,,,,auto,streamed
us_fire_away,3,,custom/uk_fire_away01.mp3,1,1,,,,,,auto,streamed
us_pilot_cmg_target,,,custom/uk_pilot_cmg_target.mp3,1,1,,,,,,auto,streamed

#Britsh airstrike calls
uk_airstk_novalid,1,,Voiceovers/UK/Artillery/artillery_ba1_01_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_novalid,2,,Voiceovers/UK/Artillery/artillery_ba1_02_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_novalid,3,,Voiceovers/UK/Artillery/artillery_ba1_03_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_ready,,,Voiceovers/UK/Artillery/artillery_ba1_04_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_tooclose,,,Voiceovers/UK/Artillery/artillery_ba1_05_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_frndly,1,,Voiceovers/UK/Artillery/artillery_ba1_06_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_frndly,2,,Voiceovers/UK/Artillery/artillery_ba1_07_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_reload,,,Voiceovers/UK/Artillery/artillery_ba1_08_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_nofireavail,,,Voiceovers/UK/Artillery/artillery_ba1_12_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_ontheway,,,Voiceovers/UK/Artillery/artillery_ba1_14_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_firemission,,,Voiceovers/UK/Artillery/artillery_mcg_sc01_05a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_pointfuse,,,Voiceovers/UK/Artillery/artillery_mcg_over.wav,1,1,,,,,,auto,streamed
uk_airstk_0,1,,Voiceovers/UK/Artillery/artillery_mcg_00a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_0,2,,Voiceovers/UK/Artillery/artillery_mcg_00b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_0,3,,Voiceovers/UK/Artillery/artillery_mcg_00c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_1,1,,Voiceovers/UK/Artillery/artillery_mcg_01a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_1,2,,Voiceovers/UK/Artillery/artillery_mcg_01b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_1,3,,Voiceovers/UK/Artillery/artillery_mcg_01c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_2,1,,Voiceovers/UK/Artillery/artillery_mcg_02a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_2,2,,Voiceovers/UK/Artillery/artillery_mcg_02b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_2,3,,Voiceovers/UK/Artillery/artillery_mcg_02c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_3,1,,Voiceovers/UK/Artillery/artillery_mcg_03a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_3,2,,Voiceovers/UK/Artillery/artillery_mcg_03b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_3,3,,Voiceovers/UK/Artillery/artillery_mcg_03c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_4,1,,Voiceovers/UK/Artillery/artillery_mcg_04a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_4,2,,Voiceovers/UK/Artillery/artillery_mcg_04b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_4,3,,Voiceovers/UK/Artillery/artillery_mcg_04c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_5,1,,Voiceovers/UK/Artillery/artillery_mcg_05a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_5,2,,Voiceovers/UK/Artillery/artillery_mcg_05b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_5,3,,Voiceovers/UK/Artillery/artillery_mcg_05c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_6,1,,Voiceovers/UK/Artillery/artillery_mcg_06a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_6,2,,Voiceovers/UK/Artillery/artillery_mcg_06b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_6,3,,Voiceovers/UK/Artillery/artillery_mcg_06c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_7,1,,Voiceovers/UK/Artillery/artillery_mcg_07a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_7,2,,Voiceovers/UK/Artillery/artillery_mcg_07b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_7,3,,Voiceovers/UK/Artillery/artillery_mcg_07c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_8,1,,Voiceovers/UK/Artillery/artillery_mcg_08a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_8,2,,Voiceovers/UK/Artillery/artillery_mcg_08b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_8,3,,Voiceovers/UK/Artillery/artillery_mcg_08c_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_9,1,,Voiceovers/UK/Artillery/artillery_mcg_09a_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_9,2,,Voiceovers/UK/Artillery/artillery_mcg_09b_t1.wav,1,1,,,,,,auto,streamed
uk_airstk_9,3,,Voiceovers/UK/Artillery/artillery_mcg_09c_t1.wav,1,1,,,,,,auto,streamed

#British bomber crash voices
uk_airstk_vbc,,,custom/uk_airstk_vbc_1.mp3,1,1,,,,,,auto,streamed
uk_airstk_vfc,,,custom/uk_airstk_vbc_2.mp3,1,1,,,,,,auto,streamed

#British bomber voices
uk_flack_hang_on,,,custom/uk_flack_hang_on.mp3,1,1,,,,,,auto,streamed
uk_fire_away,1,,custom/uk_fire_away02.mp3,1,1,,,,,,auto,streamed
uk_fire_away,2,,custom/uk_fire_away03.mp3,1,1,,,,,,auto,streamed
uk_fire_away,3,,custom/uk_fire_away01.mp3,1,1,,,,,,auto,streamed
uk_pilot_cmg_target,,,custom/uk_pilot_cmg_target.mp3,1,1,,,,,,auto,streamed

#Russian airstrike calls
ru_airstk_ready,,,custom/ok_im_ready_give_coords.mp3,1,1,,,,,,auto,streamed
ru_airstk_novalid,,,custom/ru_we_need_target.mp3,1,1,,,,,,auto,streamed
ru_airstk_reload,,,custom/ru_notready.mp3,1,1,,,,,,auto,streamed
ru_airstk_frndly,,,custom/frnd_crzy.mp3,1,1,,,,,,auto,streamed
ru_airstk_tooclose,,,custom/frnd_crzy.mp3,1,1,,,,,,auto,streamed
ru_airstk_ontheway,,,custom/rightaway.mp3,1,1,,,,,,auto,streamed
ru_airstk_firemission,,,custom/fire_mission_target.mp3,1,1,,,,,,auto,streamed
ru_airstk_pointfuse,,,custom/ru_over.mp3,1,1,,,,,,auto,streamed

ru_airstk_0,,,custom/ru_7.mp3,1,1,,,,,,auto,streamed
ru_airstk_1,,,custom/ru_8.mp3,1,1,,,,,,auto,streamed
ru_airstk_2,,,custom/ru_9.mp3,1,1,,,,,,auto,streamed
ru_airstk_3,,,custom/ru_3.mp3,1,1,,,,,,auto,streamed
ru_airstk_4,,,custom/ru_4.mp3,1,1,,,,,,auto,streamed
ru_airstk_5,,,custom/ru_5.mp3,1,1,,,,,,auto,streamed
ru_airstk_6,,,custom/ru_6.mp3,1,1,,,,,,auto,streamed
